Timestamp,Command,Command Bytes,Response,Response Bytes
2025-12-29T15:25:42.369298,CMD_SET_FREQ,AA 43 00 01 05 B8,OK,AA 43
2025-12-29T15:25:44.392840,CMD_MEASURE,AA 48,Z = 272.769958 Ω,99 03 01 01 00 00 00 00 00 01 05 B8 43 88 62 8E BF 77 61 A3
2025-12-29T15:25:44.415112,CMD_SET_FREQ,AA 43 00 01 30 B0,OK,AA 43
2025-12-29T15:25:46.438060,CMD_MEASURE,AA 48,Z = 273.038788 Ω,99 03 01 01 00 00 00 00 00 01 05 B8 43 88 84 F7 BF 76 ED 12
2025-12-29T15:25:46.460181,CMD_SET_FREQ,AA 43 00 01 5B A8,OK,AA 43
2025-12-29T15:25:48.482263,CMD_MEASURE,AA 48,Z = 269.691437 Ω,99 03 01 01 00 00 00 00 00 01 05 B8 43 86 D8 81 BF 7A D0 00
2025-12-29T15:25:48.504262,CMD_SET_FREQ,AA 43 00 01 86 A0,OK,AA 43
2025-12-29T15:25:50.526104,CMD_MEASURE,AA 48,Z = 272.808197 Ω,99 03 01 01 00 00 00 00 00 01 05 B8 43 88 67 73 BF 79 75 30
2025-12-29T15:26:12.871493,CMD_SET_FREQ,AA 43 00 00 03 E8,OK,AA 43
2025-12-29T15:26:12.885501,CMD_SET_BIAS,AA 46 00 00,OK,AA 46
2025-12-29T15:26:14.077712,CMD_SET_FREQ,AA 43 00 00 03 E8,OK,AA 43
2025-12-29T15:26:16.102252,CMD_MEASURE,AA 48,Z = 1098.848755 Ω,99 03 01 01 00 00 00 00 00 00 03 E8 44 89 5B 29 BD 62 CC 12
2025-12-29T15:26:16.126543,CMD_SET_FREQ,AA 43 00 00 1F 87,OK,AA 43
2025-12-29T15:26:18.148780,CMD_MEASURE,AA 48,Z = 987.986816 Ω,99 03 01 01 00 00 00 00 00 00 1F 87 44 76 FF 28 BE DC 26 C6
2025-12-29T15:26:18.170773,CMD_SET_FREQ,AA 43 00 00 3B 26,OK,AA 43
2025-12-29T15:26:20.193083,CMD_MEASURE,AA 48,Z = 803.009766 Ω,99 03 01 01 00 00 00 00 00 00 3B 26 44 48 C0 A0 BF 2E 7A 31
2025-12-29T15:26:20.214910,CMD_SET_FREQ,AA 43 00 00 56 C6,OK,AA 43
2025-12-29T15:26:22.236208,CMD_MEASURE,AA 48,Z = 794.357361 Ω,99 03 01 01 00 00 00 00 00 00 3B 26 44 46 96 DF BF 2D FC D4
2025-12-29T15:26:22.257373,CMD_SET_FREQ,AA 43 00 00 72 65,OK,AA 43
2025-12-29T15:26:24.279815,CMD_MEASURE,AA 48,Z = 797.243042 Ω,99 03 01 01 00 00 00 00 00 00 3B 26 44 47 4F 8E BF 2E 00 57
2025-12-29T15:26:24.305096,CMD_SET_FREQ,AA 43 00 00 8E 05,OK,AA 43
2025-12-29T15:26:26.327181,CMD_MEASURE,AA 48,Z = 450.348846 Ω,99 03 01 01 00 00 00 00 00 00 8E 05 43 E1 2C A7 BF 72 E0 17
2025-12-29T15:26:26.349699,CMD_SET_FREQ,AA 43 00 00 A9 A4,OK,AA 43
2025-12-29T15:26:28.370668,CMD_MEASURE,AA 48,Z = 452.761017 Ω,99 03 01 01 00 00 00 00 00 00 8E 05 43 E2 61 69 BF 72 69 13
2025-12-29T15:26:28.393682,CMD_SET_FREQ,AA 43 00 00 C5 44,OK,AA 43
2025-12-29T15:26:30.416400,CMD_MEASURE,AA 48,Z = 452.009155 Ω,99 03 01 01 00 00 00 00 00 00 8E 05 43 E2 01 2C BF 75 F0 0A
2025-12-29T15:26:30.438405,CMD_SET_FREQ,AA 43 00 00 E0 E3,OK,AA 43
2025-12-29T15:26:32.460447,CMD_MEASURE,AA 48,Z = 447.325226 Ω,99 03 01 01 00 00 00 00 00 00 8E 05 43 DF A9 A1 BF 73 C7 E8
2025-12-29T15:26:32.481650,CMD_SET_FREQ,AA 43 00 00 FC 82,OK,AA 43
2025-12-29T15:26:34.504348,CMD_MEASURE,AA 48,Z = 278.996582 Ω,99 03 01 01 00 00 00 00 00 00 FC 82 43 8B 7F 90 BF 7B 68 E4
2025-12-29T15:26:34.526130,CMD_SET_FREQ,AA 43 00 01 18 22,OK,AA 43
2025-12-29T15:26:36.548493,CMD_MEASURE,AA 48,Z = 282.881897 Ω,99 03 01 01 00 00 00 00 00 00 FC 82 43 8D 70 E2 BF 7B 22 00
2025-12-29T15:26:36.569770,CMD_SET_FREQ,AA 43 00 01 33 C1,OK,AA 43
2025-12-29T15:26:38.592161,CMD_MEASURE,AA 48,Z = 283.039673 Ω,99 03 01 01 00 00 00 00 00 00 FC 82 43 8D 85 14 BF 79 E2 90
2025-12-29T15:26:38.616056,CMD_SET_FREQ,AA 43 00 01 4F 61,OK,AA 43
2025-12-29T15:26:40.638400,CMD_MEASURE,AA 48,Z = 223.327698 Ω,99 03 01 01 00 00 00 00 00 01 4F 61 43 5F 53 E4 BF 6F AE 44
2025-12-29T15:26:40.660402,CMD_SET_FREQ,AA 43 00 01 6B 00,OK,AA 43
2025-12-29T15:26:42.682798,CMD_MEASURE,AA 48,Z = 208.385864 Ω,99 03 01 01 00 00 00 00 00 01 6B 00 43 50 62 C8 BF 6A A6 B0
2025-12-29T15:26:42.704794,CMD_SET_FREQ,AA 43 00 01 86 A0,OK,AA 43
2025-12-29T15:26:44.727369,CMD_MEASURE,AA 48,Z = 211.968491 Ω,99 03 01 01 00 00 00 00 00 01 6B 00 43 53 F7 EF BF 68 2A FB
2025-12-29T15:32:03.838315,CMD_GET_NAME,AA 40,@E728,AA 40 45 37 32 38
2025-12-29T15:32:10.514964,CMD_SET_FREQ,AA 43 00 00 03 E8,OK,AA 43
2025-12-29T15:32:10.525480,CMD_SET_BIAS,AA 46 00 00,OK,AA 46
2025-12-29T15:32:13.208918,CMD_SET_FREQ,AA 43 00 00 03 E8,OK,AA 43
2025-12-29T15:32:15.231082,CMD_MEASURE,AA 48,Z = 1091.421387 Ω,99 03 01 01 00 00 00 00 00 00 03 E8 44 88 6D 7C BD 46 A6 C4
2025-12-29T15:32:15.256498,CMD_SET_FREQ,AA 43 00 00 11 3D,OK,AA 43
2025-12-29T15:32:17.278496,CMD_MEASURE,AA 48,Z = 1066.598145 Ω,99 03 01 01 00 00 00 00 00 00 11 3D 44 85 53 24 BE 80 51 9B
2025-12-29T15:32:17.300499,CMD_SET_FREQ,AA 43 00 00 1E 93,OK,AA 43
2025-12-29T15:32:19.323420,CMD_MEASURE,AA 48,Z = 1058.951294 Ω,99 03 01 01 00 00 00 00 00 00 11 3D 44 84 5E 71 BE 75 BA 4C
2025-12-29T15:32:19.346477,CMD_SET_FREQ,AA 43 00 00 2B E9,OK,AA 43
2025-12-29T15:32:21.370106,CMD_MEASURE,AA 48,Z = 897.015076 Ω,99 03 01 01 00 00 00 00 00 00 2B E9 44 60 40 F7 BF 0D BF 5F
2025-12-29T15:32:21.392186,CMD_SET_FREQ,AA 43 00 00 39 3F,OK,AA 43
2025-12-29T15:32:23.415089,CMD_MEASURE,AA 48,Z = 903.345032 Ω,99 03 01 01 00 00 00 00 00 00 2B E9 44 61 D6 15 BF 0E A8 13
2025-12-29T15:32:23.437837,CMD_SET_FREQ,AA 43 00 00 46 94,OK,AA 43
2025-12-29T15:32:25.460163,CMD_MEASURE,AA 48,Z = 724.256104 Ω,99 03 01 01 00 00 00 00 00 00 46 94 44 35 10 64 BF 3D 0A FE
2025-12-29T15:32:25.482219,CMD_SET_FREQ,AA 43 00 00 53 EA,OK,AA 43
2025-12-29T15:32:27.503624,CMD_MEASURE,AA 48,Z = 724.96991 Ω,99 03 01 01 00 00 00 00 00 00 46 94 44 35 3E 13 BF 3F 5C 16
2025-12-29T15:32:27.525626,CMD_SET_FREQ,AA 43 00 00 61 40,OK,AA 43
2025-12-29T15:32:29.549266,CMD_MEASURE,AA 48,Z = 735.950745 Ω,99 03 01 01 00 00 00 00 00 00 46 94 44 37 FC D9 BF 3D 4C 0E
2025-12-29T15:32:29.570919,CMD_SET_FREQ,AA 43 00 00 6E 96,OK,AA 43
2025-12-29T15:32:31.593263,CMD_MEASURE,AA 48,Z = 727.321472 Ω,99 03 01 01 00 00 00 00 00 00 46 94 44 35 D4 93 BF 40 28 6A
2025-12-29T15:32:31.614281,CMD_SET_FREQ,AA 43 00 00 7B EC,OK,AA 43
2025-12-29T15:32:33.635887,CMD_MEASURE,AA 48,Z = 729.920776 Ω,99 03 01 01 00 00 00 00 00 00 46 94 44 36 7A EE BF 3D 9E 44
2025-12-29T15:32:33.657249,CMD_SET_FREQ,AA 43 00 00 89 41,OK,AA 43
2025-12-29T15:32:35.678516,CMD_MEASURE,AA 48,Z = 727.032959 Ω,99 03 01 01 00 00 00 00 00 00 46 94 44 35 C2 1C BF 3F 42 36
2025-12-29T15:32:35.704354,CMD_SET_FREQ,AA 43 00 00 96 97,OK,AA 43
2025-12-29T15:32:37.726667,CMD_MEASURE,AA 48,Z = 429.712769 Ω,99 03 01 01 00 00 00 00 00 00 96 97 43 D6 DB 3C BF 78 4B 0C
2025-12-29T15:32:37.747825,CMD_SET_FREQ,AA 43 00 00 A3 ED,OK,AA 43
2025-12-29T15:32:39.770072,CMD_MEASURE,AA 48,Z = 426.119324 Ω,99 03 01 01 00 00 00 00 00 00 96 97 43 D5 0F 46 BF 74 B0 E9
2025-12-29T15:32:39.793779,CMD_SET_FREQ,AA 43 00 00 B1 43,OK,AA 43
2025-12-29T15:32:41.816311,CMD_MEASURE,AA 48,Z = 377.012512 Ω,99 03 01 01 00 00 00 00 00 00 B1 43 43 BC 81 9A BF 7C B9 69
2025-12-29T15:32:41.837824,CMD_SET_FREQ,AA 43 00 00 BE 99,OK,AA 43
2025-12-29T15:32:43.860367,CMD_MEASURE,AA 48,Z = 376.429169 Ω,99 03 01 01 00 00 00 00 00 00 B1 43 43 BC 36 EF BF 79 31 6C
2025-12-29T15:32:43.882563,CMD_SET_FREQ,AA 43 00 00 CB EE,OK,AA 43
2025-12-29T15:32:45.904851,CMD_MEASURE,AA 48,Z = 373.415955 Ω,99 03 01 01 00 00 00 00 00 00 B1 43 43 BA B5 3E BF 7A 03 AB
2025-12-29T15:32:45.926606,CMD_SET_FREQ,AA 43 00 00 D9 44,OK,AA 43
2025-12-29T15:32:47.949731,CMD_MEASURE,AA 48,Z = 378.761047 Ω,99 03 01 01 00 00 00 00 00 00 B1 43 43 BD 61 6A BF 7D 00 75
2025-12-29T15:32:47.972827,CMD_SET_FREQ,AA 43 00 00 E6 9A,OK,AA 43
2025-12-29T15:32:49.994639,CMD_MEASURE,AA 48,Z = 299.21875 Ω,99 03 01 01 00 00 00 00 00 00 E6 9A 43 95 9C 00 BF 7A 1E BC
2025-12-29T15:32:50.018748,CMD_SET_FREQ,AA 43 00 00 F3 F0,OK,AA 43
2025-12-29T15:32:52.041077,CMD_MEASURE,AA 48,Z = 290.666626 Ω,99 03 01 01 00 00 00 00 00 00 F3 F0 43 91 55 54 BF 78 EF 75
2025-12-29T15:32:52.064289,CMD_SET_FREQ,AA 43 00 01 01 46,OK,AA 43
2025-12-29T15:32:54.087048,CMD_MEASURE,AA 48,Z = 278.379608 Ω,99 03 01 01 00 00 00 00 00 01 01 46 43 8B 30 97 BF 78 70 F7
2025-12-29T15:32:54.108911,CMD_SET_FREQ,AA 43 00 01 0E 9B,OK,AA 43
2025-12-29T15:32:56.131629,CMD_MEASURE,AA 48,Z = 274.092804 Ω,99 03 01 01 00 00 00 00 00 01 01 46 43 89 0B E1 BF 79 8B 7D
2025-12-29T15:32:56.154629,CMD_SET_FREQ,AA 43 00 01 1B F1,OK,AA 43
2025-12-29T15:32:58.176910,CMD_MEASURE,AA 48,Z = 256.076447 Ω,99 03 01 01 00 00 00 00 00 01 1B F1 43 80 09 C9 BF 75 53 36
2025-12-29T15:32:58.198910,CMD_SET_FREQ,AA 43 00 01 29 47,OK,AA 43
2025-12-29T15:33:00.220697,CMD_MEASURE,AA 48,Z = 243.776398 Ω,99 03 01 01 00 00 00 00 00 01 29 47 43 73 C6 C2 BF 75 72 BD
2025-12-29T15:33:00.242836,CMD_SET_FREQ,AA 43 00 01 36 9D,OK,AA 43
2025-12-29T15:33:02.265185,CMD_MEASURE,AA 48,Z = 245.945862 Ω,99 03 01 01 00 00 00 00 00 01 29 47 43 75 F2 24 BF 75 C6 42
2025-12-29T15:33:02.286323,CMD_SET_FREQ,AA 43 00 01 43 F3,OK,AA 43
2025-12-29T15:33:04.308184,CMD_MEASURE,AA 48,Z = 243.870346 Ω,99 03 01 01 00 00 00 00 00 01 29 47 43 73 DE CF BF 74 B9 A9
2025-12-29T15:33:04.330317,CMD_SET_FREQ,AA 43 00 01 51 48,OK,AA 43
2025-12-29T15:33:06.352317,CMD_MEASURE,AA 48,Z = 222.639206 Ω,99 03 01 01 00 00 00 00 00 01 51 48 43 5E A3 A3 BF 6D 63 02
2025-12-29T15:33:06.373847,CMD_SET_FREQ,AA 43 00 01 5E 9E,OK,AA 43
2025-12-29T15:33:08.396257,CMD_MEASURE,AA 48,Z = 214.168594 Ω,99 03 01 01 00 00 00 00 00 01 5E 9E 43 56 2B 29 BF 69 95 E1
2025-12-29T15:33:08.417951,CMD_SET_FREQ,AA 43 00 01 6B F4,OK,AA 43
2025-12-29T15:33:10.440860,CMD_MEASURE,AA 48,Z = 215.418457 Ω,99 03 01 01 00 00 00 00 00 01 5E 9E 43 57 6B 20 BF 6A 16 B2
2025-12-29T15:33:10.462858,CMD_SET_FREQ,AA 43 00 01 79 4A,OK,AA 43
2025-12-29T15:33:12.485279,CMD_MEASURE,AA 48,Z = 217.360977 Ω,99 03 01 01 00 00 00 00 00 01 5E 9E 43 59 5C 69 BF 6B 13 60
2025-12-29T15:33:12.507282,CMD_SET_FREQ,AA 43 00 01 86 A0,OK,AA 43
2025-12-29T15:33:14.530220,CMD_MEASURE,AA 48,Z = 214.0858 Ω,99 03 01 01 00 00 00 00 00 01 5E 9E 43 56 15 F7 BF 6C D0 2C
2025-12-29T15:36:31.005836,CMD_SET_FREQ,AA 43 00 00 03 E8,OK,AA 43
2025-12-29T15:36:31.016834,CMD_SET_BIAS,AA 46 00 00,OK,AA 46
2025-12-29T15:36:32.360588,CMD_SET_FREQ,AA 43 00 00 03 E8,OK,AA 43
2025-12-29T15:36:32.371596,CMD_SET_BIAS,AA 46 00 00,OK,AA 46
2025-12-29T15:36:33.782521,CMD_SET_FREQ,AA 43 00 00 03 E8,OK,AA 43
2025-12-29T15:36:35.803910,CMD_MEASURE,AA 48,Z = 1096.111816 Ω,99 03 01 01 00 00 00 00 00 00 03 E8 44 89 03 94 BD 7C 8C F1
2025-12-29T15:36:35.827178,CMD_SET_FREQ,AA 43 00 00 11 3D,OK,AA 43
2025-12-29T15:36:37.849924,CMD_MEASURE,AA 48,Z = 1100.495239 Ω,99 03 01 01 00 00 00 00 00 00 03 E8 44 89 8F D9 BD 71 3B E0
2025-12-29T15:36:37.871734,CMD_SET_FREQ,AA 43 00 00 1E 93,OK,AA 43
2025-12-29T15:36:39.892951,CMD_MEASURE,AA 48,Z = 1087.035156 Ω,99 03 01 01 00 00 00 00 00 00 03 E8 44 87 E1 20 BD 7E EE C1
2025-12-29T15:36:39.916957,CMD_SET_FREQ,AA 43 00 00 2B E9,OK,AA 43
2025-12-29T15:36:41.939139,CMD_MEASURE,AA 48,Z = 1101.917114 Ω,99 03 01 01 00 00 00 00 00 00 03 E8 44 89 BD 59 BD 89 1B CD
2025-12-29T15:36:41.961141,CMD_SET_FREQ,AA 43 00 00 39 3F,OK,AA 43
2025-12-29T15:36:43.984545,CMD_MEASURE,AA 48,Z = 1108.787354 Ω,99 03 01 01 00 00 00 00 00 00 03 E8 44 8A 99 32 BD 5B A5 49
2025-12-29T15:36:44.008549,CMD_SET_FREQ,AA 43 00 00 46 94,OK,AA 43
2025-12-29T15:36:46.030634,CMD_MEASURE,AA 48,Z = 1091.329834 Ω,99 03 01 01 00 00 00 00 00 00 03 E8 44 88 6A 8E BD 6F C9 4F
2025-12-29T15:36:46.053638,CMD_SET_FREQ,AA 43 00 00 53 EA,OK,AA 43
2025-12-29T15:36:48.077375,CMD_MEASURE,AA 48,Z = 1089.220947 Ω,99 03 01 01 00 00 00 00 00 00 03 E8 44 88 27 12 BD 56 32 E1
2025-12-29T15:36:48.099132,CMD_SET_FREQ,AA 43 00 00 61 40,OK,AA 43
2025-12-29T15:36:50.120941,CMD_MEASURE,AA 48,Z = 603.022278 Ω,99 03 01 01 00 00 00 00 00 00 61 40 44 16 C1 6D BF 5A E1 05
2025-12-29T15:36:50.146576,CMD_SET_FREQ,AA 43 00 00 6E 96,OK,AA 43
2025-12-29T15:36:52.169230,CMD_MEASURE,AA 48,Z = 548.842407 Ω,99 03 01 01 00 00 00 00 00 00 6E 96 44 09 35 EA BF 67 25 DC
2025-12-29T15:36:52.194230,CMD_SET_FREQ,AA 43 00 00 7B EC,OK,AA 43
2025-12-29T15:36:54.217133,CMD_MEASURE,AA 48,Z = 502.10202 Ω,99 03 01 01 00 00 00 00 00 00 7B EC 43 FB 0D 0F BF 6F A4 87
2025-12-29T15:36:54.239193,CMD_SET_FREQ,AA 43 00 00 89 41,OK,AA 43
2025-12-29T15:36:56.260872,CMD_MEASURE,AA 48,Z = 502.033386 Ω,99 03 01 01 00 00 00 00 00 00 7B EC 43 FB 04 46 BF 6F 9A 98
2025-12-29T15:36:56.285305,CMD_SET_FREQ,AA 43 00 00 96 97,OK,AA 43
2025-12-29T15:36:58.307373,CMD_MEASURE,AA 48,Z = 429.036194 Ω,99 03 01 01 00 00 00 00 00 00 96 97 43 D6 84 A2 BF 76 0C 86
2025-12-29T15:36:58.332556,CMD_SET_FREQ,AA 43 00 00 A3 ED,OK,AA 43
2025-12-29T15:37:00.355402,CMD_MEASURE,AA 48,Z = 401.775391 Ω,99 03 01 01 00 00 00 00 00 00 A3 ED 43 C8 E3 40 BF 77 10 0B
2025-12-29T15:37:00.377435,CMD_SET_FREQ,AA 43 00 00 B1 43,OK,AA 43
2025-12-29T15:37:02.399770,CMD_MEASURE,AA 48,Z = 378.471008 Ω,99 03 01 01 00 00 00 00 00 00 B1 43 43 BD 3C 4A BF 7C 66 6A
2025-12-29T15:37:02.420501,CMD_SET_FREQ,AA 43 00 00 BE 99,OK,AA 43
2025-12-29T15:37:04.441321,CMD_MEASURE,AA 48,Z = 379.240356 Ω,99 03 01 01 00 00 00 00 00 00 B1 43 43 BD 9E C4 BF 7C AD 0F
2025-12-29T15:37:04.463574,CMD_SET_FREQ,AA 43 00 00 CB EE,OK,AA 43
2025-12-29T15:37:06.485745,CMD_MEASURE,AA 48,Z = 336.895569 Ω,99 03 01 01 00 00 00 00 00 00 CB EE 43 A8 72 A2 BF 7B 4D 54
2025-12-29T15:37:06.507132,CMD_SET_FREQ,AA 43 00 00 D9 44,OK,AA 43
2025-12-29T15:37:08.528812,CMD_MEASURE,AA 48,Z = 334.031372 Ω,99 03 01 01 00 00 00 00 00 00 CB EE 43 A7 04 04 BF 7B 3A EB
2025-12-29T15:37:08.551382,CMD_SET_FREQ,AA 43 00 00 E6 9A,OK,AA 43
2025-12-29T15:37:10.572784,CMD_MEASURE,AA 48,Z = 300.748322 Ω,99 03 01 01 00 00 00 00 00 00 E6 9A 43 96 5F C9 BF 7B 22 63
2025-12-29T15:37:10.594431,CMD_SET_FREQ,AA 43 00 00 F3 F0,OK,AA 43
2025-12-29T15:37:12.616709,CMD_MEASURE,AA 48,Z = 288.346863 Ω,99 03 01 01 00 00 00 00 00 00 F3 F0 43 90 2C 66 BF 7A 6B 25
2025-12-29T15:37:19.684189,CMD_SET_FREQ,AA 43 00 00 03 E8,OK,AA 43
2025-12-29T15:37:19.694955,CMD_SET_BIAS,AA 46 00 00,OK,AA 46
2025-12-29T15:37:21.648144,CMD_SET_FREQ,AA 43 00 00 03 E8,OK,AA 43
2025-12-29T15:37:23.670958,CMD_MEASURE,AA 48,Z = 1100.295898 Ω,99 03 01 01 00 00 00 00 00 00 03 E8 44 89 89 78 BD 83 2D B1
2025-12-29T15:37:23.692584,CMD_SET_FREQ,AA 43 00 00 11 3D,OK,AA 43
2025-12-29T15:37:25.714937,CMD_MEASURE,AA 48,Z = 1100.040894 Ω,99 03 01 01 00 00 00 00 00 00 03 E8 44 89 81 4F BD 44 E6 6C
2025-12-29T15:37:25.736125,CMD_SET_FREQ,AA 43 00 00 1E 93,OK,AA 43
2025-12-29T15:37:27.758803,CMD_MEASURE,AA 48,Z = 984.813721 Ω,99 03 01 01 00 00 00 00 00 00 1E 93 44 76 34 14 BE D7 1D 01
2025-12-29T15:37:27.781703,CMD_SET_FREQ,AA 43 00 00 2B E9,OK,AA 43
2025-12-29T15:37:29.803069,CMD_MEASURE,AA 48,Z = 990.693481 Ω,99 03 01 01 00 00 00 00 00 00 1E 93 44 77 AC 62 BE D2 CD 82
2025-12-29T15:37:29.824985,CMD_SET_FREQ,AA 43 00 00 39 3F,OK,AA 43
2025-12-29T15:37:31.847465,CMD_MEASURE,AA 48,Z = 981.840942 Ω,99 03 01 01 00 00 00 00 00 00 1E 93 44 75 75 D2 BE D1 CB 7E
2025-12-29T15:37:31.868679,CMD_SET_FREQ,AA 43 00 00 46 94,OK,AA 43
2025-12-29T15:37:33.890530,CMD_MEASURE,AA 48,Z = 735.334839 Ω,99 03 01 01 00 00 00 00 00 00 46 94 44 37 D5 6E BF 3F 57 C5
2025-12-29T15:37:33.915533,CMD_SET_FREQ,AA 43 00 00 53 EA,OK,AA 43
2025-12-29T15:37:35.937220,CMD_MEASURE,AA 48,Z = 662.095703 Ω,99 03 01 01 00 00 00 00 00 00 53 EA 44 25 86 20 BF 4D 50 80
2025-12-29T15:37:35.959251,CMD_SET_FREQ,AA 43 00 00 61 40,OK,AA 43
2025-12-29T15:37:37.982285,CMD_MEASURE,AA 48,Z = 600.975281 Ω,99 03 01 01 00 00 00 00 00 00 61 40 44 16 3E 6B BF 59 E3 BB
2025-12-29T15:37:38.003887,CMD_SET_FREQ,AA 43 00 00 6E 96,OK,AA 43
2025-12-29T15:37:40.025151,CMD_MEASURE,AA 48,Z = 597.309082 Ω,99 03 01 01 00 00 00 00 00 00 61 40 44 15 53 C8 BF 5C 2E 76
2025-12-29T15:37:40.047219,CMD_SET_FREQ,AA 43 00 00 7B EC,OK,AA 43
2025-12-29T15:37:42.069270,CMD_MEASURE,AA 48,Z = 603.434204 Ω,99 03 01 01 00 00 00 00 00 00 61 40 44 16 DB CA BF 5C 7B C5
2025-12-29T15:37:42.090037,CMD_SET_FREQ,AA 43 00 00 89 41,OK,AA 43
2025-12-29T15:37:44.112095,CMD_MEASURE,AA 48,Z = 601.813904 Ω,99 03 01 01 00 00 00 00 00 00 61 40 44 16 74 17 BF 5C C7 F8
2025-12-29T15:37:44.133515,CMD_SET_FREQ,AA 43 00 00 96 97,OK,AA 43
2025-12-29T15:37:46.156082,CMD_MEASURE,AA 48,Z = 427.179352 Ω,99 03 01 01 00 00 00 00 00 00 96 97 43 D5 96 F5 BF 77 AB 5F
2025-12-29T15:37:46.178007,CMD_SET_FREQ,AA 43 00 00 A3 ED,OK,AA 43
2025-12-29T15:37:48.199849,CMD_MEASURE,AA 48,Z = 429.763947 Ω,99 03 01 01 00 00 00 00 00 00 96 97 43 D6 E1 C9 BF 78 4F 26
2025-12-29T15:37:48.222233,CMD_SET_FREQ,AA 43 00 00 B1 43,OK,AA 43
2025-12-29T15:37:50.245115,CMD_MEASURE,AA 48,Z = 374.055481 Ω,99 03 01 01 00 00 00 00 00 00 B1 43 43 BB 07 1A BF 7C 8E C6
2025-12-29T15:37:50.266982,CMD_SET_FREQ,AA 43 00 00 BE 99,OK,AA 43
2025-12-29T15:37:52.288965,CMD_MEASURE,AA 48,Z = 372.412445 Ω,99 03 01 01 00 00 00 00 00 00 B1 43 43 BA 34 CB BF 78 AB 0F
2025-12-29T15:37:52.313892,CMD_SET_FREQ,AA 43 00 00 CB EE,OK,AA 43
2025-12-29T15:37:54.335071,CMD_MEASURE,AA 48,Z = 335.42984 Ω,99 03 01 01 00 00 00 00 00 00 CB EE 43 A7 B7 05 BF 7B 54 BF
2025-12-29T15:37:54.358156,CMD_SET_FREQ,AA 43 00 00 D9 44,OK,AA 43
2025-12-29T15:37:56.382173,CMD_MEASURE,AA 48,Z = 318.144012 Ω,99 03 01 01 00 00 00 00 00 00 D9 44 43 9F 12 6F BF 7D 75 D6
2025-12-29T15:37:56.404199,CMD_SET_FREQ,AA 43 00 00 E6 9A,OK,AA 43
2025-12-29T15:37:58.425719,CMD_MEASURE,AA 48,Z = 302.580627 Ω,99 03 01 01 00 00 00 00 00 00 E6 9A 43 97 4A 52 BF 7A BD E8
2025-12-29T15:37:58.447325,CMD_SET_FREQ,AA 43 00 00 F3 F0,OK,AA 43
2025-12-29T15:38:00.468360,CMD_MEASURE,AA 48,Z = 300.169373 Ω,99 03 01 01 00 00 00 00 00 00 E6 9A 43 96 15 AE BF 7C 78 68
2025-12-29T15:38:00.493361,CMD_SET_FREQ,AA 43 00 01 01 46,OK,AA 43
2025-12-29T15:38:02.515786,CMD_MEASURE,AA 48,Z = 274.351807 Ω,99 03 01 01 00 00 00 00 00 01 01 46 43 89 2D 08 BF 78 B5 5B
2025-12-29T15:38:02.538809,CMD_SET_FREQ,AA 43 00 01 0E 9B,OK,AA 43
2025-12-29T15:38:04.559920,CMD_MEASURE,AA 48,Z = 265.215393 Ω,99 03 01 01 00 00 00 00 00 01 0E 9B 43 84 9B 92 BF 77 26 68
2025-12-29T15:38:04.581922,CMD_SET_FREQ,AA 43 00 01 1B F1,OK,AA 43
2025-12-29T15:38:06.603993,CMD_MEASURE,AA 48,Z = 256.370483 Ω,99 03 01 01 00 00 00 00 00 01 1B F1 43 80 2F 6C BF 75 FE 11
2025-12-29T15:38:06.625993,CMD_SET_FREQ,AA 43 00 01 29 47,OK,AA 43
2025-12-29T15:38:08.648035,CMD_MEASURE,AA 48,Z = 244.597519 Ω,99 03 01 01 00 00 00 00 00 01 29 47 43 74 98 F7 BF 75 31 66
2025-12-29T15:38:08.670052,CMD_SET_FREQ,AA 43 00 01 36 9D,OK,AA 43
2025-12-29T15:38:10.692651,CMD_MEASURE,AA 48,Z = 243.865341 Ω,99 03 01 01 00 00 00 00 00 01 29 47 43 73 DD 87 BF 76 E5 4E
2025-12-29T15:38:10.714638,CMD_SET_FREQ,AA 43 00 01 43 F3,OK,AA 43
2025-12-29T15:38:12.737660,CMD_MEASURE,AA 48,Z = 247.659073 Ω,99 03 01 01 00 00 00 00 00 01 29 47 43 77 A8 B9 BF 72 A7 AB
2025-12-29T15:38:12.759221,CMD_SET_FREQ,AA 43 00 01 51 48,OK,AA 43
2025-12-29T15:38:14.782059,CMD_MEASURE,AA 48,Z = 247.341095 Ω,99 03 01 01 00 00 00 00 00 01 29 47 43 77 57 52 BF 72 5D 11
2025-12-29T15:38:14.806907,CMD_SET_FREQ,AA 43 00 01 5E 9E,OK,AA 43
2025-12-29T15:38:16.829238,CMD_MEASURE,AA 48,Z = 215.750488 Ω,99 03 01 01 00 00 00 00 00 01 5E 9E 43 57 C0 20 BF 6D 7A A2
2025-12-29T15:38:16.852279,CMD_SET_FREQ,AA 43 00 01 6B F4,OK,AA 43
2025-12-29T15:38:18.874552,CMD_MEASURE,AA 48,Z = 209.581238 Ω,99 03 01 01 00 00 00 00 00 01 6B F4 43 51 94 CC BF 6B 76 A3
2025-12-29T15:38:18.896527,CMD_SET_FREQ,AA 43 00 01 79 4A,OK,AA 43
2025-12-29T15:38:20.920287,CMD_MEASURE,AA 48,Z = 205.99765 Ω,99 03 01 01 00 00 00 00 00 01 79 4A 43 4D FF 66 BF 67 CF 37
